pergunta;resposta
O que é força, segundo a mecânica clássica?;capacidade de vencer a inércia de um corpo, modificando-lhe a velocidade
Qual é a natureza da força como grandeza física?;vetor
Qual é a relação entre força e momento linear, segundo a segunda lei de Newton?;força é a derivada temporal do momento linear
O que a força pode causar em um objeto flexível?;deformação
Qual é a definição de estresse mecânico?;força aplicada num corpo fixo, causando deformação
Como a força é caracterizada em termos de elementos?;magnitude e direção
O que é torque, em relação à força?;força que produz mudanças na velocidade de rotação de um objeto
Qual é a unidade de força no Sistema Internacional?;newton
O que a pressão representa em relação à força?;distribuição da força por unidade de área
Qual é a interação fundamental mais forte, relacionada à força?;interação forte
