pergunta;resposta
Qual o principal objetivo da comutação de pacotes?;Otimizar o uso da largura de banda da rede, minimizar a latência e aumentar a robustez da comunicação.
Na comutação de pacotes com ligação, qual a principal vantagem oferecida?;Garantia de entrega dos pacotes, de forma ordenada.
Qual o tipo de comutação que estabelece uma ligação virtual dedicada entre os nós?;Comutação de circuitos.
Na comutação de pacotes sem ligação, como os pacotes são encaminhados?;Independentemente, oferecendo flexibilidade e robustez.
Qual o exemplo de tecnologia que utiliza a comutação de pacotes com ligação?;ATM (comutação de células), Frame Relay e X.25.
Qual o exemplo de tecnologia que utiliza a comutação de pacotes sem ligação?;Endereço IP.
A comutação de pacotes apresenta maior variação na qualidade de serviço, introduzindo quais elementos?;Jitter e atrasos.
Qual técnica é utilizada na comutação de pacotes para melhor utilização dos recursos da rede?;Multiplexagem temporal estatística.
Quais são as características da comutação de pacotes em comparação com a comutação de circuitos?;A comutação de pacotes é mais complexa, mas utiliza melhor os recursos da rede.
Na comutação de pacotes sem ligação, o que é necessário enviar juntamente com os pacotes?;O endereço de origem.
