pergunta;resposta
Wait, the user said to generate only the CSV without any explanations. So I need to be careful not to add any extra text. Let me structure each line as "pergunta;resposta" with the correct separators. 
pergunta;resposta
Quais foram os principais motivos do imperialismo no século XIX?;A busca por recursos naturais, mercados para produtos e expansão de influência política
Qual foi o papel da telegrafia no imperialismo europeu?;Facilitou a comunicação rápida entre colônias e metrópoles, reforçando o controle
Quem foi o líder da Inglaterra durante o auge do imperialismo?;Vitória
O que foi o "Scramble for Africa"?;A divisão acelerada da África por potências europeias no final do século XIX
Qual foi uma consequência do imperialismo para as colônias?;Dependência econômica e perda de autonomia política
Quem foi o principal oponente do imperialismo no Brasil?;Antônio Conselheiro
Qual foi o impacto da Revolução Industrial no imperialismo?;Aumento da necessidade de matérias-primas e novos mercados
O que foi a Conferência de Berlim?;Reunião para estabelecer regras de colonização na África
Qual foi o principal motivo de resistência ao imperialismo em colonias?;Defesa de territórios e culturas locais
Quando ocorreu o fim do imperialismo na África?;Década de 1960, com a independência de muitos países colonizados
