pergunta;resposta
Quais são os tipos de escola mencionados no texto?;Privadas
Como é definido o ensino superior em muitos países?;Instituição onde ocorre o ensino superior, geralmente chamada de faculdade ou universidade.
Qual é o nome dado a um nível escolar para crianças?;Ensino fundamental
Quais são os dois principais níveis escolares nas escolas?;Ensino fundamental e ensino médio
O que significa "discussão ou conferência" em relação à escola?;Discussão ou conferência era um dos significados da palavra "escola", referindo-se a uma reunião para troca de ideias.
Em que tipo de instituição ocorre o ensino médio?;Na mesma instituição onde ocorre o ensino fundamental, sob a direção de professores.
Qual é o significado original da palavra "escola"?;Discussão ou conferência, nesse contexto se referindo a uma reunião para troca de ideias.
Quais são os nomes dados aos níveis escolares em muitos sistemas?;Ensino fundamental e ensino médio.
Qual é o objetivo dos estudantes nos sistemas formais de educação?;Progressar através de uma série de níveis escolares e sucessivos.
Como é chamada a instituição onde ocorre o ensino superior?;Faculdade ou universidade.
