```csv
pergunta;resposta
Qual número primo imediatamente posterior a 47?;53
Quantos números primos positivos menores que 1000 existem?;168
O que é uma propriedade de ser um número primo?;Primalidade
Como são chamados os pares de números primos que se diferem em duas unidades?;Primos gêmeos
Qual o maior número primo conhecido da forma p# + 1, conforme a informação dada no texto?;392113# + 1
Um número natural primo tem quantos divisores naturais distintos?;Dois
Quantos algarismos possui o maior primo encontrado na forma p# – 1 mencionado no texto?;6845
Qual é a decomposição em fatores primos de 307?;Não especificado, mas exemplo de decomposição citado (deve ser verificado)
Quantos números primos existem menores que 200 conforme o padrão dado na lista?;46
Quem publicou a lista completa dos números primos p < 120000 tais que p# – 1 é primo em 2002?;Caldwell e Gallot
```
