pergunta;resposta
De que organização o IPCC faz parte?;as Nações Unidas  
Quais são as organizações que fundaram o IPCC?;o Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM)  
Onde está sediado o IPCC?;Geneva, Suíça  
Qual é o objetivo principal do IPCC?;sintetizar e divulgar conhecimento sobre mudanças climáticas e aquecimento global  
Quem foi o primeiro presidente do IPCC?;Bert Bolin  
Quando o IPCC recebeu o Prêmio Nobel da Paz?;em 2007  
Quantos relatórios principais o IPCC publicou?;cinco  
Qual é o nome do presidente atual do IPCC?;Hoesung Lee  
O que o IPCC não produz?;relatórios de políticas públicas  
Quais são as principais áreas de foco do IPCC?;concentrações de gases de efeito estufa, causas, efeitos e riscos do aquecimento global
