pergunta;resposta
Qual é o nome do órgão legislativo da Escócia?;Parlamento da Escócia
Em que cidade está localizado o Parlamento da Escócia?;Edimburgo
Quantos membros compõem o Parlamento da Escócia?;129
Qual o sistema eleitoral utilizado para escolher os membros do Parlamento da Escócia?;Sistema misto de Primeiro-Vencedor e Representação Proporcional
Em que ano foi realizada a primeira eleição para o Parlamento da Escócia?;1999
Quais assuntos são considerados "matters reserved" (matérias reservadas) no sistema escocês?;Defesa, política externa, segurança nacional e controle monetário
Que tipo de leis o Parlamento da Escócia pode aprovar?;Leis sobre educação, saúde, justiça e desenvolvimento econômico
Quantos membros são eleitos pelo sistema de voto distrital no Parlamento da Escócia?;73
Qual o nome do referendo que aprovou a criação do Parlamento da Escócia?;Referendo de 1997
Quais são as duas categorias de membros do Parlamento da Escócia?;Membros Eleitos (ME) e Membros Adicionais (MA)
