pergunta;resposta
Quando foi fundada a Harvard University?;1636
Qual é o nome da universidade que nunca foi formalmente afiliada a uma denominação religiosa?;Harvard University
Quais são os campos acadêmicos da Harvard University?;79 bibliotecas individuais
Quantas gerações de presidentes da Harvard University existiram?;28 gerações de presidentes,
Qual é o número total de ganhadores do Prêmio Nobel associados à Harvard University?;150
Quantos presidentes dos EUA são ex-alunos da Harvard University?;oito presidentes dos EUA,
A qual instituição pertence a Christos Papadimitriou?;Harvard University
Qual é o nome do líder que transformou a universidade em uma moderna instituição de pesquisa durante a Grande Depressão e a Segunda Guerra Mundial?;James Bryant Conant,
Em qual ano a Harvard University se tornou coeducacional?;1977,
Qual é o nome da universidade que encontrou em 1900 a Associação de Universidades Americanas?;Harvard University
