pergunta;resposta
**pergunta;resposta**  
1. Qual é a área total coberta pela Floresta Amazônica?; **5,5 milhões de quilômetros quadrados**.  
2. Quais são as coordenadas geográficas centrais da Floresta Amazônica?; **-3,0° latitude e -60,0° longitude**.  
3. Quantos países são considerados parte da Floresta Amazônica?; **9 países** (Brasil, Peru, Colômbia, Venezuela, Equador, Bolívia, Guiana, Suriname e Guiana Francesa).  
4. Qual é a taxa média de desflorestamento anual na Floresta Amazônica?; **12.000 km² por ano** (dados do texto).  
5. Quantos grupos indígenas vivem na Floresta Amazônica?; **Mais de 400 grupos indígenas**.  
6. Qual é o papel da Floresta Amazônica no ciclo do carbono global?; **Atua como um "pulmão da Terra", absorvendo CO₂ e armazenando carbono**.  
7. Qual é a extensão da Floresta Amazônica em hectares?; **700 milhões de hectares**.  
8. Quais são exemplos de animais endêmicos da Floresta Amazônica?; **Caiman negro, jaguar, arara-azul e sapo-monstro**.  
9. Qual é o status da Floresta Amazônica na lista do UNESCO?; **Classificada como Patrimônio da Humanidade**.  
10. Qual é a principal ameaça à Floresta Amazônica mencionada no texto?; **Desflorestamento acelerado e mudanças climáticas**.
