pergunta;resposta
Qual é o número atômico do oxigênio?;8.
A qual grupo da tabela periódica o oxigênio pertence?;calcogênios.
Qual é o terceiro elemento mais abundante no universo?;oxigênio.
Qual é a forma diatômica do oxigênio?;O2.
Qual é o principal papel do oxigênio na vida?;parte da água e moléculas orgânicas.
Quem é principalmente creditado pela descoberta do oxigênio?;Joseph Priestley.
De onde vem o nome "oxigênio"?;do grego, que significa "formador de ácidos".
Qual é o uso principal do oxigênio em aplicações médicas?;terapia de oxigênio.
Qual é o papel da camada de ozônio na atmosfera terrestre?;proteger contra radiação ultravioleta.
Qual é a principal fonte de oxigênio na atmosfera terrestre?;fotossíntese por organismos.
