pergunta;resposta
O que é o IPCC?;Painel Intergovernamental sobre Mudanças Climáticas
Em qual ano foi criado o IPCC?;1988
Quais são os dois principais órgãos da ONU que estabeleceram o IPCC?;Organização Meteorológica Mundial (OMM) e Programa das Nações Unidas para o Meio Ambiente (PNUMA)
Qual é a principal função do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas
O IPCC produz pesquisa original?;Não
Quantos grandes relatórios o IPCC produziu desde sua fundação?;Cinco
Quem foi um dos cientistas associados ao IPCC mencionado no contexto?;Bert Bolin
Qual é a sede do IPCC?;Geneva, Switzerland
Em qual ano o IPCC recebeu o Prêmio Nobel da Paz?;2007
O que representa o IPCC em termos de autoridade mundial sobre aquecimento global?;A maior autoridade mundial
