pergunta;resposta
I think I have enough. Now, format them as pergunta;resposta in Portuguese.
pergunta;resposta  
Qual categoria relacionada a motores a vapor é mencionada nos dados?;motores a vapor  
Que tipo de conversão energética está associada ao motor a vapor segundo os dados?;conversão de energia térmica em mecânica  
Qual categoria histórica inclui o motor a vapor nos dados?;invenções do século XVIII  
Que navio a vapor é citado nos dados como pertencente ao ano de 1851?;Washington (steamboat 1851)  
Que artista ou inventor está associado ao motor atmosférico nos dados?;Thomas Newcomen  
Qual ciclo termodinâmico é mencionado como modelo de operação dos motores a vapor?;Rankine  
Que tipo de propulsão caracteriza os navios listados nos dados?;propulsão a vapor  
Qual categoria taxonômica inclui o motor a vapor nos dados?;motores a vapor  
Que objeto foi inventado por Thomas Savery de acordo com os dados?;bomba de vapor  
Qual é o principal tópico associado à página "Steam_engine" nos dados?;motor a vapor
