pergunta;resposta
Quem fundou a dinastia Yuan em 1271?;Kublai Khan
Qual é o nome chinês da dinastia Yuan?;元朝 (Yuán cháo)
Em qual ano a dinastia Yuan foi dissolvida?;1368
Onde estava localizada a capital principal da dinastia Yuan?;Khanbaliq
Quem era o avô de Kublai Khan, fundador da dinastia Yuan?;Genghis Khan
Qual evento marcou o início formal da dinastia Yuan em 1271?;Kublai's proclamation of the dynastic name "Great Yuan"
A qual imperador mongol pertence a Nasr al-Din, que morreu durante a dinastia Yuan?;Yuan dynasty
Qual é uma das principais moedas utilizadas durante a dinastia Yuan?;Banknote
Quem é considerado o vice ou substituto da dinastia Yuan?;Ahmad Fanakati
A dinastia Yuan ocorreu antes de qual outra dinastia chinesa mencionada no texto?;Jin dynasty (1115–1234)
