pergunta;resposta
1. Qual foi a data de início das transmissões da British Satellite Broadcasting?;25 de março de 1990
2. Em que ano a British Satellite Broadcasting foi fundada?;1986
3. Qual empresa resultou da fusão da British Satellite Broadcasting com a Sky Television?;British Sky Broadcasting (BSkyB)
4. Qual é o nome do edifício em que a British Satellite Broadcasting estava localizada?;Marco Polo House
5. Qual empresa sucedeu a British Satellite Broadcasting?;Sky UK
6. Em que cidade a British Satellite Broadcasting estava localizada?;Londres
7. Qual foi o nome da empresa resultante da fusão da British Satellite Broadcasting com a Sky Television?;British Sky Broadcasting (BSkyB)
8. Qual filme foi produzido pela British Satellite Broadcasting?;Hardware
9. Qual foi o mês em que a British Satellite Broadcasting foi incorporada para formar a British Sky Broadcasting?;novembro
10. Qual canal de televisão era de propriedade da British Satellite Broadcasting?;The Movie Channel
pergunta;resposta
Qual foi a data de início das transmissões da British Satellite Broadcasting?;25 de março de 1990
Em que ano a British Satellite Broadcasting foi fundada?;1986
Qual empresa resultou da fusão da British Satellite Broadcasting com a Sky Television?;British Sky Broadcasting (BSkyB)
Qual é o nome do edifício em que a British Satellite Broadcasting estava localizada?;Marco Polo House
Qual empresa sucedeu a British Satellite Broadcasting?;Sky UK
Em que cidade a British Satellite Broadcasting estava localizada?;Londres
Qual foi o nome da empresa resultante da fusão da British Satellite Broadcasting com a Sky Television?;British Sky Broadcasting (BSkyB)
Qual filme foi produzido pela British Satellite Broadcasting?;Hardware
Qual foi o mês em que a British Satellite Broadcasting foi incorporada para formar a British Sky Broadcasting?;novembro
Qual canal de televisão era de propriedade da British Satellite Broadcasting?;The Movie Channel
