pergunta;resposta
Quem eram os huguenotes?;Protestantes franceses
Em que século o protestantismo se espalhou pela França?;Século XVI
Qual edito foi promulgado em 1598 para garantir alguma liberdade religiosa aos huguenotes?;Edito de Nantes
Quem revogou o Edito de Nantes?;Luís XIV
Em que ano o Edito de Nantes foi revogado?;1685
Qual foi uma consequência da revogação do Edito de Nantes?;Êxodo de huguenotes da França
Para onde muitos huguenotes emigraram após a revogação do Edito de Nantes?;Inglaterra, Holanda, Prússia e América do Norte
Qual o impacto da emigração huguenote para os países de destino?;Contribuição para o desenvolvimento econômico e cultural
Qual era a principal diferença religiosa entre os huguenotes e a maioria da população francesa?;Os huguenotes eram calvinistas, enquanto a maioria era católica
Além da religião, quais outros aspectos da vida dos huguenotes eram diferentes?;Sua ética de trabalho e sua visão de mundo
