pergunta;resposta
Qual o nome do rio centralizado em Jacksonville?;Rio St. Johns
Em que ano Jacksonville foi incorporada?;1832
Qual foi o local da colônia francesa de Fort Caroline?;Na área que hoje é Jacksonville
Qual o nome do primeiro governador militar do território da Flórida?;Andrew Jackson
Qual o nome do estádio onde foi realizado o Super Bowl em 2005?;EverBank Field
Qual a população estimada de Jacksonville de acordo com o censo de 2020?;950 mil habitantes
Qual a temperatura alta recorde em janeiro para Jacksonville, Flórida?;85 °F
Em que ano os Estados Unidos ganharam a Flórida da Espanha?;1822
Quantas pessoas habitavam a área de Jacksonville antes da chegada dos colonizadores?;o povo Timucua
Qual o nome do centro de convenções localizado em Jacksonville?;Prime F. Osborn III Convention Center
