pergunta;resposta  
De onde a praga da morte negra partiu?;das planícies da Ásia Central ou do leste da Ásia.  
Como a praga se espalhou pela Europa?;via navios mercantes que passavam pelo Mediterrâneo.  
Qual foi a principal causa da praga?;a bactéria Yersinia pestis, que causava a peste bubônica.  
Quantos milhões de pessoas morreram globalmente?;entre 75 e 200 milhões.  
Qual foi o período de maior impacto na Europa?;entre 1347 e 1351.  
Por quanto tempo a população europeia leva para se recuperar?;200 anos, com áreas como a França recuperando-se no século XIX.  
Quantos por cento da população europeia morreram?;entre 30 e 60%.  
Como a praga se transmitia?;por fleas (piolhos) que viviam em ratos infetados.  
Quais foram os efeitos sociais e econômicos da praga?;desemprego generalizado, aumento de preços e reorganização social.  
Quando a praga voltou a atingir áreas urbanas?;em várias ocasiões até o século XX.
