```csv
pergunta;resposta
Qual é a maior cidade dos Estados Unidos em termos de área territorial?;Jacksonville
Em qual estado americano está localizada Jacksonville?;Flórida
Quanto era a população estimada de Jacksonville em 2019?;900.000
Qual foi o nome original da região antes da fundação oficial de Jacksonville?;Cow Ford
No ano de 1822, qual evento importante ocorreu em Jacksonville?;Tornou-se a primeira cidade incorporada da Flórida sob jurisdição americana
Jacksonville é conhecida por ser uma cidade que sofreu vários desastres naturais. Qual tipo de desastre natural atingiu Jacksonville significativamente no século XIX?;Inundações e incêndios
Qual foi o nome do furacão que causou danos extensivos em Jacksonville em 1964?;Dora
Jacksonville está localizada ao longo de qual importante corpo d'água?;Rio St. Johns
Qual é a principal base militar na área de Jacksonville?;Base da Força Aérea de Jacksonville
Jacksonville abriga uma equipe profissional em qual esporte?;Futebol Americano
```
