pergunta;resposta  
Qual é o condado onde Jacksonville está localizado?;Duval  
Qual é o nome do rio que passa perto de Jacksonville?;St. Johns  
Qual foi a população de Jacksonville em 2010?;1.345.596  
Em que ano Jacksonville se tornou parte do Condado de Duval?;1968  
Qual é o nome da colônia francesa fundada em 1564 na área?;Fort Caroline  
Quais pessoas habitavam a região de Jacksonville antes da chegada dos franceses?;o Timucua  
Quem foi a figura histórica após a qual Jacksonville foi nomeada?;Andrew Jackson  
Qual é o ranking de população de Jacksonville nos Estados Unidos?;1º  
Qual é a área terrestre de Jacksonville?;1.935.498.000 m²  
Qual é o nome oficial de Jacksonville e do Condado de Duval?;Cidade de Jacksonville e Condado de Duval
