pergunta;resposta
Qual é a definição base da Geologia?;Estudo da crosta terrestre, da matéria que a compõe, do mecanismo de formação e das alterações que ocorrem desde sua origem.
Quem introduziu o termo "Geologia" pela primeira vez?;Horace-Bénédict de Saussure
Para que fins a geologia é utilizada na indústria?;Localizar e gerir recursos naturais como petróleo, carvão, metais e minerais.
Que componentes compreendem a litosfera da Terra?;Crosta terrestre e a parte superior rígida do manto superior
Qual é o principal resultado do movimento de placas tectônicas?;A separação e o deslocamento das placas rígidas sobre a astenosfera plástica.
Como se determina a idade da Terra?;Usando datação radiométrica de rochas e cronólitos
Qual revista científica foca em estudos geológicos?;Revista de la Asociación Geológica Argentina
Quem descobriu a propagação do fundo do mar?;Marie Tharp
Qual mineral é associado à rocha sedimentar transformada?;Calcário
Que imagem é representativa da geologia no contexto fornecido?;Quartz, Tibet.jpg
