pergunta;resposta
Quem cunhou o termo "sistema imunitário"?;Ilya Ilyich Mechnikov
Qual o principal objetivo do sistema imunitário?;Detectar e neutralizar agentes patogénicos
O que são peptídeos antimicrobianos designados defensinas?;Mecanismos imunitários básicos presentes em eucariotas
Qual a importância da imunidade adquirida?;Cria memória imunológica para respostas mais eficazes a ataques futuros
Qual a base da vacinação?;O processo de imunidade adquirida
Quais são exemplos de transtornos do sistema imunitário?;Doenças autoimunes, inflamações e cancro
O que é imunodeficiência?;Atividade do sistema imunitário inferior ao normal
Qual a área científica que estuda o sistema imunitário?;Imunologia
Quais as estruturas que compõem o sistema imunitário, de acordo com os dados fornecidos?;B cell, Basophil, Bone marrow, Dendritic cell, Eosinophil, Histiocyte, Langerhans cell, Lymphocyte, Macrophage, Mast cell, Microfold cell, Monoblast, Monocyte, Natural killer cell, Neutrophil, Pancreatic islet macrophage, Rheumatology, Sepsis, T cell, Tonsil, White blood cell
O que é a imunidade adquirida?;Capacidade de criar memória imunológica na sequência de uma resposta inicial a um agente específico
