```csv
pergunta;resposta
Qual é a cidade mais populosa da Califórnia?;Fresno
Em qual estado está localizada Fresno?;Califórnia
Quanto era a população estimada de Fresno em 2019?;546.211
Qual é o nome do rio que passa por Fresno?;Rio Kings
Que esporte é muito popular na região de Fresno?;Basquete
Qual foi o ano da fundação oficial de Fresno?;1872
Fresno faz parte de qual condado?;Condado de Fresno
Qual universidade pública importante está localizada em Fresno?;California State University, Fresno
Quantas pessoas aproximadamente vivem no Condado de Fresno?;1 milhão
Qual é um dos principais produtos agrícolas da região de Fresno?;Algodão
```
