pergunta;resposta
Qual é a capital do estado de Vitória na Austrália?;Londres, mas note que esta informação está incorreta para o contexto da pergunta - a resposta correta seria "Melbourne"
Qual é a população aproximada de Melbourne?;5 milhões de habitantes (aproximadamente)
Qual é a principal indústria de Victoria?;Serviços
Victoria é conhecida por produzir grande parte do que, na Austrália?;vinho
Que cidade da Austrália é famosa pela Ópera de Melborne?;Melbourne
Quantos parques nacionais existem em Victoria?;41 Parques Nacionais
Qual é a principal universidade de Melbourne?;Universidade de Melbourne
A qual país pertence o estado de Vitória?;Austrália
Qual cidade da Austrália Sudeste é conhecida por sua arquitetura moderna e desenho urbano inovador?;Melbourne
Quanto tempo dura a janela política na Australian state government?;4 anos
pergunta;resposta
Qual é a capital do estado de Vitória na Austrália?;Melbourne
