pergunta;resposta
Law of the European Union é uma disciplina ou sistema de leis?;Sistema de leis
O que o Tribunal de Justiça da União Europeia representa para a UE?;Nova ordem jurídica internacional
Quais são as principais instituições políticas da UE que transcendem os Estados-membros?;Políticas políticas, sociais e econômicas
Qual é a função do Common Market Law Review na UE?;Atua na disciplina Law of the European Union
Como o Law of the European Union usa modelos de página wiki?;Uma variedade de modelos são usados
Quem atua nas áreas de Direito da União Europeia além de John Bell?;John Bell (legal scholar)
O que é direito primário na UE?;Tratados que instituem a União Europeia
Como o Parlamento Europeu e Conselho da União Europeia são componentes do legislador da UE?;Composição dos órgãos legislativos
Quais são as três principais fontes de Direito da União Europeia?;Direito primário, direito secundário e direito complementar.
Há quebra de leis na UE ao nível das nacionalidades ou é o direito da UE aplicado diretamente?;Efeito direto ou indireto.
