pergunta;resposta
Qual é a capital da Polônia?;Varsóvia
Em que ano foi fundada a Universidade de Varsóvia?;1816
Qual é o nome do maior parque urbano de Varsóvia?;Parque Łazienkowski
Quantos distritos administrativos compõem Varsóvia?;18
Em que século foi fundada a Catedral de São João, em Varsóvia?;XIV
Qual é o nome do rio que atravessa Varsóvia?;Vista
Quais são os principais museus de Varsóvia?;Museu Nacional de Varsóvia e Museu da História da Polônia
Qual é a altitude média de Varsóvia?;100 metros
Em que ano foi inaugurada a Estação Central de Varsóvia?;1926
Quais são os principais monumentos históricos de Varsóvia?;Castelo Real, Ponto do Saber e Palácio da Cultura e Ciência
