```csv
pergunta;resposta
A Peste Negra é causada por qual tipo de microorganismo?;bactéria
Qual é o nome científico da bactéria responsável pela Peste Negra?;Yersinia pestis
Em que século a Peste Negra atingiu sua maior magnitude na Europa?;século XIV
Como era conhecida a forma pulmonar da peste negra, altamente contagiosa entre humanos?;Pneumonic plague
Qual foi o impacto populacional aproximado na Europa devido à Peste Negra?;redução de 30% a 60%
A transmissão principal da Peste Negra ocorria por meio de qual animal?;ratos
Quais são os três tipos principais de peste causada pela Yersinia pestis?;bubônica, pneumônica e septicêmica
Qual método era comumente usado para conter a disseminação da Peste Negra nas cidades afetadas?;quarentena
O que foi o "Ano do Cordeiro", relacionado à Peste Negra?;1349
Como era conhecida popularmente a Peste Negra na Idade Média?;Peste Bubônica
```
