pergunta;resposta
O Parlamento da Escócia é conhecido por qual nome em gaélico escocês?;Pàrlamaid na h-Alba
Quantos membros compõem o Parlamento da Escócia?;129
Qual cidade abriga a sede do Parlamento da Escócia?;Edimburgo
O Parlamento da Escócia foi estabelecido em qual ano?;1999
Quem é o atual Presidinte do Parlamento da Escócia?;Bruce Crawford
Qual é a função principal dos membros do parlamento na Escócia?;Elaborar e aprovar leis para a Escócia
O Parlamento da Escócia tem poder sobre qual área de competência?;Saúde, educação e justiça
Quem foi o primeiro Primeiro-Ministro da Escócia após a criação do parlamento?;Jack McConnell
Qual é um dos principais prédios que compõe a sede do Parlamento da Escócia em Edimburgo?;Edifício do Parlamento
Qual tipo de sistema eleitoral é usado para as eleições do Parlamento da Escócia?;Misto, combinação de majoritário simples e proporcional
