pergunta;resposta  
Qual é outro termo comum para escolas particulares no Reino Unido?;escolas independentes  
Além da cobrança de taxas, como as escolas particulares são financiadas em alguns países?;por meio de doações e fundos privados  
Qual é uma característica comum das escolas particulares em comparação com as públicas?;seleção rigorosa de alunos  
Em quais países as escolas particulares são frequentemente chamadas de "escolas independentes"?;Reino Unido e Canadá  
Como são chamados os alunos admitidos em escolas particulares com base em critérios específicos?;alunos selecionados  
Qual é o custo médio anual de uma escola particular internacional?;entre $ 30.000 e $ 60.000  
Como as escolas particulares religiosas diferem das não religiosas?;incorporam ensino religioso em seus currículos  
Qual é o termo para programas de ensino especializados oferecidos por escolas particulares?;currículos diferenciados  
Em quais regiões as escolas particulares são associadas à educação elitista?;América do Norte e Europa  
O que é uma característica distintiva de algumas escolas particulares em relação à educação?;ensino bilíngue e currículo internacional
