pergunta;resposta
Quem invadiu a Inglaterra em 1066?;Normandos
De onde os normandos eram originários?;Escandinávia
Qual foi a batalha decisiva que consolidou o domínio normando na Inglaterra?;Batalha de Hastings
Qual o impacto da conquista normanda na língua inglesa?;Introdução de vocabulário francês
Além da Inglaterra, onde mais os normandos estabeleceram seu domínio?;Normandia, Sicília e sul da Itália
Qual era a principal atividade econômica dos normandos?;Agricultura e comércio
Como os normandos influenciaram a arquitetura inglesa?;Construção de castelos e catedrais
Qual a relação entre os normandos e os vikings?;Os normandos eram descendentes dos vikings
Qual o sistema feudal foi implementado pelos normandos na Inglaterra?;Um sistema hierárquico de posse de terras
Qual o papel da Igreja Católica após a conquista normanda?;A Igreja ganhou mais poder e influência
