```csv
pergunta;resposta
O que é o Islamismo político?;Uma ideologia político-religiosa que busca implementar uma interpretação do Islã no Estado ou na sociedade.
Qual termo é usado para descrever os defensores do Islamismo político?;Al-Islamiyyun.
Qual é um dos principais objetivos dos defensores do Islamismo político no contexto social e político?;Implementação da xaria (lei islâmica).
O que significa "al-harakat al-Islamiyyah"?;Movimentos de mobilização social islâmicos.
Qual partido egípcio possui ideologia Islamista?;Partido Islâmico do Egito.
Que movimento segue a religião Islamismo em Western Togoland?;Islamism.
O que é o modelo wiki Template:Commons category multi usado pelo Islamismo para organizar informações?;Modelo de página wiki usado para categorias com múltiplos tipos de conteúdo relacionado ao Islamismo.
Qual partido político indonésio possui ideologia Islamista?;Partido da Sociedade Islâmica do Povo (Indonesian People's Da'wah Party).
O que é um dos aspectos fundamentais do Islamismo em relação à influência externa?;Rejeição de influências não-muçulmanas, especialmente ocidentais.
Qual é a ideologia política da Al-Ahrar Bloc?;Islamism.
```
