pergunta;resposta
I should avoid using any markdown and just provide the CSV. Each line should be "pergunta;resposta". Let me check the examples given to ensure I'm following the style. The answers are direct, often numerical or specific terms.
1. What is the most commonly used measure of economic inequality?;Gini Coefficient
2. What does the Inequality-adjusted HDI consider?;inequality in human development
3. How does globalization affect inequality between and within countries?;reduces between-country but increases within-country
4. What are the three main aspects measured in economic inequality?;income, wealth, consumption
5. What is the term for the distribution of income?;income inequality
6. What is the term for the distribution of wealth?;wealth inequality
7. According to the facts, what percentage of global assets does the top 1% hold?;40%
8. What is the name of the index that adjusts the HDI for inequality?;Inequality-adjusted HDI
9. What is the impact of higher inequality on economic growth?;slows growth
10. What concepts are related to economic equality?;equity, equality of opportunity
Qual o principal indicador utilizado para medir desigualdade econômica?;Coeficiente de Gini  
O que o Índice HDI ajustado à desigualdade considera?;desigualdade em desenvolvimento humano  
Como a globalização afeta a desigualdade entre e dentro dos países?;reduz a desigualdade entre países, mas aumenta a desigualdade dentro deles  
Quais são os três principais aspectos medidos na desigualdade econômica?;distribuição de renda, riqueza e consumo  
Qual termo descreve a distribuição de renda?;desigualdade de renda  
Qual termo descreve a distribuição de riqueza?;desigualdade de riqueza  
De acordo com os fatos, que porcentagem dos ativos globais é detida pelos 1% mais ricos?;40%  
Qual é o nome do índice que ajusta o HDI à desigualdade?;Índice HDI Ajustado à Desigualdade  
Qual é o impacto da desigualdade elevada no crescimento econômico?;reduz o crescimento econômico  
Quais conceitos estão associados à igualdade econômica?;equidade, igualdade de oportunidades
