<think>
Okay, let me start by understanding the user's request. They want 10 pairs of questions and answers in CSV format, based on the provided context and facts about the Amazon rainforest. The questions must be varied, cover different aspects, and each answer must be directly inferable from the text.

First, I'll read through the context and facts again to identify key points. The context mentions the Amazon covering 7 million km², with 5.5 million km² in the forest. It's part of nine countries, mostly Brazil, Peru, and others. The Amazônia Legal area was defined in 1966. The UNESCO recognition in 2000 and the New7Wonders nomination in 2008 are important. The facts list various models used, images, and some specific details like Maria Koepcke and Guillermo Cervantes dying there, and the native names.

Now, I need to create questions that cover these points. Let me start with the area covered by the Amazon. Then, the countries involved, the percentage in Brazil, the Amazônia Legal, UNESCO status, the New7Wonders nomination, the native names, the models used, and the people who died there. I need to ensure each question is unique and based on explicit information.

Wait, the facts mention models like Template:New7Wonders of Nature, but the context doesn't talk about that. However, the user mentioned that questions should be based on the context and facts. The facts include that Amazon rainforest uses Template:New7Wonders of Nature, so that's a valid point. Also, the native names in Portuguese and Spanish.

I should avoid repeating the same type of question. Maybe one on the area, one on countries, one on Brazil's percentage, one on UNESCO, one on the legal area, one on the New7Wonders, one on the native names, one on the models, one on the people, and another on the total area. Let me check if all these are covered in the context or facts.

Yes, the context mentions the area, countries, percentages, Amazônia Legal, UNESCO, and the nomination. The facts add models and the people. That should give enough points for 10 questions. Now, I need to phrase each question clearly and ensure the answers are directly from the text. Let me draft each pair now.
</think>

pergunta;resposta
Quantos países compreendem a bacia da Amazônia?;nove
Qual a área total da bacia da Amazônia?;7 milhões de quilômetros quadrados
Qual o percentual da floresta amazônica localizado no Brasil?;60%
Qual a área da Amazônia Legal no Brasil?;49,29% do território nacional
Em que ano a Amazônia foi considerada Patrimônio da Humanidade pela UNESCO?;2000
Qual o nome da área definida pela SUDAM em 1966?;Amazônia Legal
Qual o nome da região em português europeu?;Amazónia
Quais são os nomes nativos da floresta amazônica em português brasileiro e europeu?;Floresta Amazônica;Selva Amazônica
Qual a categoria da Amazônia na lista das sete maravilhas naturais do mundo?;Grupo E (florestas, parques nacionais e reservas naturais)
Quais são os países que possuem partes da floresta amazônica?;Bolívia, Brasil, Colômbia, Equador, Guiana, Peru, Suriname, Venezuela e Guiana Francesa
