pergunta;resposta
De qual língua antiga surge o termo "imperialismo"?;latina
Qual é a estrutura de poder característica de um império?;central dominante e periferias subordinadas
Qual é o assunto principal do livro "Culture and Imperialism"?;imperialismo não ficcional
Qual é a imagem representativa associada ao imperialismo relacionada ao Japão?;Japanese Empire (orthographic projection).svg
Qual é o termo para a autoridade central de um império?;soberano
Qual é a classificação do imperialismo como categoria política?;ideologia política
Qual evento histórico tem motivação ligada ao imperialismo?;Genocídio herero e namaqua
Qual é o método primário de controle em um império?;poder centralizado
Qual modelo wiki é utilizado para a página do imperialismo?;Template:ISBN
Qual é o assunto principal da categoria "Category:Imperialism"?;imperialismo
