pergunta;resposta  
Quais são os três principais tipos de rocha?;ígnea, sedimentar e metamórfica.  
O que muda o conteúdo mineral de uma rocha?;calor e à pressão  
Qual foi a descoberta mais importante que levou à compreensão de que a litosfera da Terra é separada em placas tectônicas?;expansão do fundo do mar  
Quais são as partes da Terra que compõem a litosfera?;crosta e a parte superior rígida do manto  
Qual é o outro nome para o manto superior da Terra?;astenosfera  
Quais são os três principais processos geológicos que formam as rochas?;magmatismo, sedimentação e metamorfismo  
O que acontece com as rochas quando estão sob altas temperaturas e pressões?;transformam-se em rochas metamórficas  
Qual é o principal fator que influencia a formação de rochas sedimentares?;deposição de partículas suspensas ou químicas  
Quais são os dois principais tipos de rochas ígneas?;intrusivas e extrusivas  
Em que área da geologia se estuda a formação e evolução das rochas?;paleontologia e estratigrafia
