pergunta;resposta  
Onde o Reno se esvazia?;Mar do Norte,  
Qual é a extensão do Reno?;1.230 km (760 milhas),  
Quais são os países pelos quais o Reno atravessa?;Suíça, Alemanha, França e Países Baixos,  
Qual é a elevação do Reno no seu desembocadouro?;0,0 metros,  
Qual é a origem do nome "Reno" em língua gaulesa?;Rēnos,  
Qual é o nome do Reno em francês?;Rhin,  
Qual é o nome do Reno em italiano?;Reno,  
Quais são as subdivisões associadas ao Reno?;Maiores cidades e Bacia do Reno,  
Onde está localizado a nascente do Reno?;Tomasee, Surselva, Grisões, Suíça,  
Qual é o nome do Reno em proto-germânico?;Rīnaz.
