pergunta;resposta
Para que é utilizada a comutação de pacotes?;A comutação de pacotes é utilizada para otimizar o uso da largura de banda, minimizar a latência e aumentar a robustez da comunicação.
Como a comutação de pacotes afeta a latência?;A comutação de pacotes reduz a latência, ou seja, o tempo que um pacote demora para atravessar a rede.
Quem desenvolveu o conceito de comutação de pacotes?;O conceito foi desenvolvido por Donald Davies e Paul Baran.
Qual é uma desvantagem da comutação de pacotes?;Uma desvantagem é a maior complexidade e variação na qualidade de serviço, introduzindo jitter e atrasos vários.
Em que consiste a diferença entre comutação de circuitos e de pacotes?;A comutação de circuitos estabelece uma ligação dedicada entre os nós, enquanto a comutação de pacotes encaminha cada pacote individualmente.
Qual exemplo foi dado para a comutação sem ligação?;O endereço IP é um exemplo de comutação por datagrama.
Quais são as vantagens da comutação de pacotes?;As vantagens incluem uso melhor dos recursos, flexibilidade e robustez superior.
O que caracteriza a comutação de circuitos virtuais?;Caracteriza-se pela estabelecimento de um caminho virtual fixo para os pacotes.
Qual é uma vantagem da comutação por datagrama?;Uma vantagem é a capacidade de reajustar a rede em caso de quebra de links, oferecendo mais flexibilidade.
Quem são os principais contribuintes no desenvolvimento da comutação de pacotes?;Os principais contribuintes incluem Donald Davies, Paul Baran, Sharla Boehm e W. David Sincoskie.
