<think>
Vou gerar 10 pares de perguntas e respostas sobre a Dinastia Yuan, no formato CSV solicitado. Primeiro, vou entender o que é a Dinastia Yuan:

A Dinastia Yuan foi uma dinastia chinesa governada pelos mongóis, estabelecida por Kublai Khan, neto de Genghis Khan, em 1271. Ela governou a China por cerca de 98 anos, até ser derrubada pela Dinastia Ming em 1368. Durante o período Yuan, houve uma grande influência cultural mongol na China, e o Império Mongol atingiu seu ápice sob o reinado de Kublai Khan. Marco Polo visitou a corte de Kublai Khan durante este período.

Agora, vou criar 10 perguntas e respostas objetivas sobre a Dinastia Yuan, seguindo as regras estabelecidas:
</think>

pergunta;resposta
Quem fundou a Dinastia Yuan na China?;Kublai Khan
Em que ano foi estabelecida a Dinastia Yuan?;1271
Qual é o nome do governante mongol que liderou o Império Mongol até seu ápice durante a Dinastia Yuan?;Kublai Khan
Qual é o nome da dinastia que substituiu a Dinastia Yuan na China?;Dinastia Ming
Quantos anos a Dinastia Yuan governou a China?;98 anos
Qual é o nome do viajante europeu que visitou a corte de Kublai Khan durante o período Yuan?;Marco Polo
Quem era o avô de Kublai Khan, fundador da Dinastia Yuan?;Genghis Khan
Que tipo de influência cultural predominou na China durante o período da Dinastia Yuan?;Cultural mongol
Em que ano a Dinastia Yuan foi derrubada?;1368
Qual foi o período de governação da Dinastia Yuan?;1271 a 1368
