pergunta;resposta  
Qual é a função principal de um farmacêutico?;Aconselhar pacientes sobre o uso correto dos medicamentos  
Como devem ser armazenados os medicamentos que requerem refrigeração?;Em temperatura entre 2°C e 8°C, em local sombreado e seco  
Quais medicamentos geralmente exigem receita médica?;Antibióticos, anticoagulantes e medicamentos controlados  
O que deve ser verificado antes de dispensar um medicamento?;A compatibilidade do medicamento com o histórico clínico do paciente  
Qual é o principal objetivo da farmacoterapia?;Tratar doenças e aliviar sintomas com base nas necessidades do paciente  
Quais são exemplos de medicamentos antihipertensivos comuns?;Enalapril, amlodipina e losartana  
Como deve ser administrado um medicamento em suspensão?;Em dose adequada, preferencialmente com água ou outro líquido adequado  
Qual é a função do selo de validade em embalagens farmacêuticas?;Indicar a data de validade do medicamento  
Quais são as principais responsabilidades da farmácia em relação aos pacientes?;Dispensar medicamentos, orientar sobre uso e monitorar efeitos colaterais  
Qual é a regra geral para medicamentos que não requerem receita?;Devem ser vendidos apenas em farmácias e com orientação de profissional de saúde
