pergunta;resposta
Qual a origem do nome Ctenophora em grego?;κτείς kteis 'pente' e φέρω pherō 'portador'
Quais são as principais subdivisões do filo Ctenophora?;Tentaculata, Nuda e Scleroctenophora
Em qual período geológico o Ctenophora aparece no registro fóssil?;Cambriano
Qual o autor que descreveu formalmente o filo Ctenophora?;Eschscholtz, 1829
O que caracteriza a locomoção dos Ctenophora?;Pentes formados por grupos de cílios
Quais são os habitats naturais dos Ctenophora?;Águas oceânicas e estuarinas
Qual a espécie tipo do filo Ctenophora?;Mnemiopsis leidyi
O que distingue os Ctenophora das medusas?;Convergência evolutiva, não relacionamento filogenético próximo
Quais são os nomes comuns dos Ctenophora em português?;Carambolas-do-mar ou águas-vivas-de-pente
Os Ctenophora são bioluminescentes?;Sim
