```csv
pergunta;resposta
Quem eram os Huguenotes?;protestantes franceses durante as guerras religiosas na França (segunda metade do século XVI)
Quantos Huguenotes deixaram a França após as perseguições e revogação do Édito de Nantes?;cerca de 300 000
Quando foi revogado o Édito de Nantes?;18 de outubro de 1685
Qual era a maioria religiosa dos Huguenotes?;calvinistas e membros da Igreja Reformada
Onde eram majoritariamente luteranos os protestantes?;Alsácia, Moselle e Montbéliard
Quem foi o monarca responsável pela revogação do Édito de Nantes que intensificou as perseguições aos Huguenotes?;Luís XIV
Qual categoria na DBpedia representa a história dos Huguenots em França?;Category:Huguenot_history_in_France
O termo "Camisards" está relacionado com os Huguenotes como um hipônimo. O que isso significa?;Os Camisards eram um grupo específico de Huguenotes rebeldes na França
Qual template da DBpedia é usado para indicar a relação entre Scotch-Irish Americans e Huguenots?;"Template:Related"
Onde foi usada uma imagem representativa do Memorial Museu dos Huguenotes?;commons.wikimedia.org/wiki/Special:FilePath/HuguenotMemorialMuseum.jpg
```
