pergunta;resposta
Qual é o comprimento do Reno?;1 233 km
O que representa a imagem Karte Alpenrhein.png?;Mapa do Alpensistema do Reno
Qual é o local da foz do Schwarzbach (Bergisches Land)?;Reno
O que tipo de rio é o Reno?;Waterway109476331
Qual é o rio mais longo na Geografia dos Países Baixos?;Reno
Quais são os países onde fica a foz do Kraichbach?;Alemanha e Suíça
Qual é o local da foz da Wupper?;Reno
O que tipo de rio é o Reno?;Stream109448361
Onde fica a foz do Lahn?;Reno
Qual é o nome do local da foz do Dickopsbach?;Alemanha
