pergunta;resposta
Quem formulou originalmente o conceito de desobediência civil?;Henry David Thoreau
Quem aplicou com sucesso a desobediência civil no processo de independência da Índia e do Paquistão?;Mahatma Gandhi
Quem utilizou a desobediência civil na luta pelos direitos civis e o fim da segregação racial nos EUA?;Martin Luther King
Qual é a principal característica da desobediência civil?;É uma forma de protesto político feito pacificamente
Em que situação a população tem o direito de desobedecer a um governo?;Quando o governo vigente não satisfaz as exigências da população
Qual foi o movimento histórico que usou a desobediência civil para lutar contra a segregação racial nos EUA?;Movimento pelos direitos civis
Qual é o propósito principal da desobediência civil?;Protestar contra ordens vistas como injustas ou governos opressores
Qual foi o líder que usou a desobediência civil para a independência da Índia?;Mahatma Gandhi
Qual é o resultado esperado quando um governo não satisfaz as exigências da população?;A população tem o direito de desobedecê-lo
A desobediência civil é considerada uma forma de quê?;Protesto político pacífico
