```csv
pergunta;resposta
Qual é o nome em português europeu para a Amazônia?;Amazónia
Quantos quilômetros quadrados são cobertos pela floresta tropical na bacia amazônica?;5.500.000 quilômetros quadrados
Quais países possuem parte da Floresta Amazônica, além do Brasil?;Peru, Colômbia, Venezuela, Equador, Bolívia, Guiana, Suriname e França (Guiana Francesa)
Qual porcentagem da Floresta Amazônica está contida no Brasil?;60%
Em que ano a UNESCO declarou uma área central da bacia amazônica Patrimônio Mundial?;2000
Quantas regiões brasileiras são abrangidas pela "Amazônia Legal"?;Três (Norte, Nordeste e Centro-Oeste)
O que representa a Amazônia em termos globais de florestas tropicais remanescentes?;Mais da metade das florestas tropicais remanescentes
Qual modelo de página wiki é usado para a Amazon rainforest?;Template:Infobox forest
Quem é conhecido por trabalhos relacionados à Amazônia?;Emilie Snethlage
Quantos hectares no centro da bacia hidrográfica foram declarados Patrimônio Mundial pela UNESCO em 2000?;Seis milhões de hectares
```
