pergunta;resposta
5. **Impact**: Killed 75-200 million people globally; 30-60% in Europe.
pergunta;resposta
Quando o pico da Peste Negra ocorreu na Europa?;1347-1351
Qual bactéria foi responsável pela Peste Negra?;Yersinia pestis
De qual região é considerada a origem da Peste Negra?;Ásia Central ou Oriental
Como a Peste Negra se espalhou pela Europa?;Por meio de pulgas que viviam em ratos, especialmente via navios mercantes genoveses
Qual foi a taxa de mortalidade na Europa durante a Peste Negra?;30-60% da população
Quanto tempo levou para a Europa recuperar sua população após a Peste Negra?;Aproximadamente 200 anos
Quais foram as formas principais da peste causada pela Yersinia pestis durante a Peste Negra?;Bubônica, septicêmica e pneumônica
Em qual século a população de Florença recuperou-se após a Peste Negra?;Século XIX
Qual foi um efeito social significativo da Peste Negra na Europa?;Contribuição para o declínio do feudalismo e aumento da demanda por mão-de-obra
Quantas pessoas morreram globalmente durante a Peste Negra?;75-200 milhões
