pergunta;resposta
Quais são os dois rios mais longos da Europa?;Reno e Danúbio.
Qual é a capital da Suíça?;Berna.
Quais países são traçados pelo rio Reno?;Alemanha, França e Suíça.
O que é o ponto de encontro dos rios Reno e Danúbio?;Ulm, Alemanha.
Qual a extensão do Rio Reno?;800 quilômetros.
Em qual país termina o Rio Reno?;País-Bas.
Quais são os principais tributários do rio Reno?;Inn e Ill.
Quando foi construída a primeira ponte sobre o Reno em Ulm?;1356.
Qual é o nome da cidade que se situa na confluência dos rios Reno e Ilha?;Strasburgo, França.
O Rio Reno recebe água de quantos glaciares?;27.
