pergunta;resposta
   Answer: Progressive taxation; Data shows higher taxes on the rich.
   Answer: Proportional taxation; Social safety nets like welfare programs.
   Answer: High infection rates and limited vaccine access; More remote work in some regions.
   Answer: Tax cuts for wealthy, reduced welfare benefits; Global trade policies like free trade agreements.
   Answer: Automation, online education, self-driven jobs; More access to affordable housing.
    Answer: Lower taxes on technology, digital literacy programs; More internet access and better healthcare.
pergunta;resposta
Qual o percentagem de ativos globais que possui 1% das pessoas mais ricas?;cerca de 3,5 bilhões de pessoas.
Por quaso a Oxfam, as 85 pessoas mais ricas têm riqueza igual a quantas pessoas comuns?;segundo a Oxfam, as 85 pessoas mais ricas têm riqueza igual a quantas pessoas comuns.
Para ser considerado no percentil mais alto, uma pessoa precisaria acumular quanto dinheiro a cada ano?;$ 759.900.
O que fez as descobertas da Oxfam serem questionadas?;a metodologia usada:
Por quaso a Oxfam e o Credit Suisse acreditam que suas descobertas estar being questionadas?;uma diversão".
Qual porcentagem dos ativos globais em 2000 pertencia a apenas 1% dos adultos?;40%
O que as três pessoas mais ricas do mundo possuem mais do que as 48 nações mais baixas juntas?;ativos financeiros
Quanto foi a riqueza combinada dos "milionários de 10 milhões de dólares" em 2008?;quase US $ 41 trilhões.
Quanto da riqueza global os 1% mais ricos terão em 2016?;metade
Por que existem mais pessoas pobres nos Estados Unidos e na Europa do que na China?;maior tendência a assumir dívidas".
Qual percentagem dos ativos globais em 2000 pertencia a apenas 1% dos adultos?;40%
O que as três pessoas mais ricas do mundo possuem mais do que as 48 nações mais baixas juntas?;ativos financeiros
Quanto foi a riqueza combinada dos "milionários de 10 milhões de dólares" em 2008?;quase US $ 41 trilhões.
Qual porcentagem dos ativos globais em 2000 pertencia a apenas 1% dos adultos?;40%
O que as três pessoas mais ricas do mundo possuem mais do que os 48 nações mais baixas juntas?;ativos financeiros
Quanto foi a riqueza combinada dos "milionários de 10 milhões de dólares" em 2008?;quase US $ 41 trilhões.
Qual porcentagem dos ativos globais em 2000 pertencia a apenas 1% dos adultos?;40%
O que as três pessoas mais ricas do mundo possuem mais do que os 48 nações mais baixas juntas?;ativos financeiros
Quanto foi a riqueza combinada dos "milionários de 10 milhões de dólares" em 2008?;quase US $ 41 trilhões.
Qual porcentagem dos ativos globais em 2000 pertencia a apenas 1% dos adultos?;40%
O que as três pessoas mais ricas do mundo possuem mais do que os 48 nações mais baixas juntas?;ativos financeiros
