Pergunta;Resposta
Quando começou a Crise petrolífera de 1973?;Ourge started on October 1, 1973.
Qual país foi a primeira_UN country to impose an oil embargo during the crisis?;Canada was the first country to impose an oil embargo.
Quantas US dollars o petróleo caiu no mundo inteiro durante a crise?;O petróleo caiu de US$ 3 para US$ 12 no mundo inteiro.
Qual foi o período em que a Crise petrolífera de 1973 durou?;A crisismaintained until March 1, 1974.
Por que a Crise petrolífera de 1973 foi causada?;A Crise petrolífera de 1973 foi causada pelo conflito Yom Kippur.
Quais efeitos economicos foram produzidos pela Crise petrolífera de 1973?;A Crise petrolífera de 1973 afetou o productions petrolífera do mundo.
Qual a resposta principal dos países envolvidos na Crise petrolífera de 1973?;Os países envolvidos negaram os petrobras para os acios.
Quais efeitos longos prismas were causados pela Crise petrolífera de 1973?;A Crise petrolífera de 1973 elevou o preço do petróleo no mundo inteiro.
Qual foi o efeito principal sobre a inflação e a GDP durante a Crise petrolífera de 1973?;O efeito principal foi a augmento dos preços, affectando a inflação e a economy.
Quais medidas foram tomadas para reduzir a Crise petrolífera de 1973?;As medições foram realizadas para manter os preços estables.
