pergunta;resposta
Qual o principal objetivo de uma escola?;Promover a educação e o desenvolvimento integral dos alunos.
Qual a função do professor em uma escola?;Orientar, ensinar e avaliar o aprendizado dos alunos.
O que é o currículo escolar?;Conjunto de disciplinas e conteúdos a serem estudados pelos alunos.
Qual a importância da avaliação no processo de aprendizagem?;Medir o progresso do aluno e identificar áreas que necessitam de reforço.
O que são habilidades socioemocionais?;Competências relacionadas à inteligência emocional, como empatia, autoestima e autoconfiança.
Qual a relação entre educação e desenvolvimento social?;A educação contribui para a formação de cidadãos conscientes e participativos na sociedade.
O que é alfabetização digital?;Capacidade de utilizar as tecnologias da informação e comunicação de forma crítica e responsável.
O que são metodologias ativas de aprendizagem?;Abordagens que colocam o aluno como protagonista do seu próprio aprendizado.
Qual o papel da escola na formação de cidadãos?;Preparar os alunos para atuarem como cidadãos responsáveis e comprometidos com a sociedade.
O que é a diversidade cultural na escola?;Reconhecimento e valorização das diferentes culturas presentes na comunidade escolar.
