<think>
Ok, eu preciso ajudar a gerar 10 pares de perguntas e respostas baseadas no contexto fornecido sobre a Dinastia Yuan. Primeiro, vou analisar o conteúdo para identificar os principais fatos e pontos-chave.

A Dinastia Yuan foi fundada por Kublai Khan em 1271, teve seu ápice no Impérito de Shangdu e durou até 1368. Vários eventos importantes aconteceram durante sua existência, como a conquista mongol da China, as invasões na Birmania, e a rebelião dos Turbans Vermelhos. Além disso, o imperador Gong da Dinastia Song morreu no território yuan, e o templo Xiyuan foi estabelecido durante seu governo.

Também vejo que existem informações sobre os países conquistados, como a Birmania e a Sakhalin, além de personagens importantes, como Yesün Temür e princesas associadas à dinastia. Portanto, preciso criar perguntas que abordem esses aspectos variadamente.

Vou elaborar perguntas em português que sejam claras e relacionadas diretamente ao conteúdo fornecido, garantindo que cada uma tenha uma única resposta correta. Vou evitar repetitionar perguntas semelhantes e as tornar variedade em termos de temas e anos mencionados.

Finalmente, vou estruturar as respostas de maneira precisa para corresponder exatamente às perguntas formuladas.
</think>

```csv
pergunta;resposta
Quem foi o fundador da Dinastia Yuan?;Kublai Khan
Qual foi a capital da Dinastia Yuan?;Shangdu
Em que ano começou a Dinastia Yuan?;1271
Qual foi o principal evento que levou à queda da Dinastia Yuan?;A queda de Khanbaliq em 1368
 Qual foi o resultado do conflito entre os mongóis e os chineses durante a Dinastia Yuan?;Conquista mongol da China
Quem sucedeu Kublai Khan na Dinastia Yuan?;Tugrul Khan
Em que local foi enterrado o imperador Gong da Dinastia Song?;Yuan Dynasty
Qual foi a consequência do assassinato de Yesün Temür?;Ele foi assassinado em 1308
Quem liderou a rebelião dos Turbans Vermelhos?;Dawlat Khan
Qual foi a principal fonte de chá durante o impérito da Dinastia Yuan?;Chá verde chinês
Que país foi conquistado durante a expansão da Dinastia Yuan?;Birmania
```
