```csv
pergunta;resposta
O que é o objeto de estudo da farmácia?;fármacos, drogas e medicamentos e a forma como os usuários interagem com eles.
Qual é a imagem representativa da Pharmacy mencionada no contexto?;PharmacistsMortar.svg
Quem atua na disciplina de Pharmacy?;American Society of Consultant Pharmacists
Que modelo de página wiki é usado para Pharmacy?;Template:Health care
O que é o Australian Pharmaceutical Formulary relacionado?;assunto não ficcional Pharmacy
Qual empresa possui serviços de Pharmacy?;Gelson's Markets
Quem atua nas áreas de Pharmacy?;American Pharmacists Association
Qual indústria a Revue d'Histoire de la Pharmacie pertence?;Pharmacy
O que Chinedum Peace Babalola possui como ocupação?;Pharmacy
Qual é o tipo de Pharmacy mencionado no contexto?;Thing
```
