pergunta;resposta
The context mentions that Ctenophora are marine animals known as ctenophores or comb jellies. They have a distinctive feature of combs made from groups of cilia used for swimming. They're planktonic, some benthoic, bioluminescent, and vary in size from 1 mm to 1.5 meters. They resemble jellyfish but aren't closely related; it's just convergent evolution. They've been around since the Cambrian period.
pergunta;resposta
Qual é o nome científico dos carambolas-do-mar?;Ctenophora
Quais são as características distintivas dos ctenóforos?;A presença de pentes formados por grupos de cílios
Em quais habitats os ctenóforos são encontrados?;Águas oceânicas e estuarinas
Qual é a principal forma de locomoção dos ctenóforos?;Nadadeiras formadas por cílios
Quais são as dimensões dos adultos de Ctenophora?;De 1 mm a 1,5 m de comprimento
Como se chamam os organismos que apresentam características semelhantes às medusas, mas não são relacionados filogeneticamente?;Ctenóforos
Em qual período geológico os ctenóforos já estavam presentes no registro fóssil?;Cambriano
Quais são as classes do filo Ctenophora?;"Tentaculata, Nuda, Scleroctenophora"
Quem estabeleceu o filo Ctenophora e em que ano?;Eschscholtz, 1829
Os ctenóforos são bioluminescentes?;Sim
