pergunta;resposta
Qual foi o período de existência da dinastia Yuan?;1271-1368
Quando Kublai Khan proclamou oficialmente a dinastia Yuan?;1271
Quem foi o antecessor de Kublai Khan na liderança do clã mongol Borjigin?;Möngke Khan
Qual é o nome alternativo da dinastia Yuan?;Alternativo official full name: Great Yuan
Quando a dinastia Yuan foi estabelecida?;1271
Quando a dinastia Yuan foi desfeita?;1368
Quem foi o último imperador da dinastia Yuan?;Toghon Temür
Em que capital a dinastia Yuan governou?;Khanbaliq ( atual Beijing)
Qual foi o evento que marcou o fim da dinastia Yuan?;Rebelião de Cabo Verde Vermelho
O que representa o símbolo 'Dà Yuán' na cultura chinesa?;Grande Yuan
