pergunta;resposta
Qual é a massa atómica do oxigênio?;16 u
Qual é a eletronegatividade do oxigênio?;A segunda mais elevada, superada apenas pelo flúor
O oxigênio é qual a terceira mais abundante no universo?;Hidrogênio, hélio e oxigênio (na crosta terrestre)
Quantos átomos de oxigênio se unem para formar o dioxigênio O2?;Dois
Qual é a principal função do oxigênio nas proteínas, carboidratos e lipídos?;Está contido nas moléculas orgânicas
O oxigênio é considerado um quebra-quebra químico?;Sim, não metal reactivo
Qual está acontecendo com a proporção de oxigênio na atmosfera terrestre?;Está diminuindo devido às emissões de combustíveis fósseis
Quem foi o primeiro a descobrir o oxigênio na Europa?;Carl Wilhelm Scheele, em 1773
Qual cientista confirmou a existência do oxigênio como elemento químico?;Antoine Lavoisier, em 1777
Para que o oxigênio é usado na indústria moderna?;Fabricação de aço, plásticos e têxteis
