pergunta;resposta
Wait, the user's examples are in Portuguese, like "Quando foi a guerra francesa e indiana?;1754–1763)" but the answer is in Portuguese. So the user wants the questions and answers in Portuguese. So I need to create the questions and answers in Portuguese, based on the context and facts provided, which are a mix of Portuguese and English.
pergunta;resposta  
Quando ocorreu a Guerra Francesa e Indiana?;1754–1763  
Quais foram os dois lados principais da Guerra Francesa e Indiana?;colônias britânicas e francesas na América do Norte  
Quem foi um dos comandantes britânicos destacados durante a guerra?;George Washington  
Quem foram alguns dos aliados indígenas dos franceses?;Algonquins, Wyandots e Mingo  
Qual foi uma das batalhas decisivas para o desfecho da guerra?;Batalha de Quebec (1759)  
Quais regimentos britânicos participaram da guerra?;35º (Royal Sussex), 55º (Westmorland) e 201º Regimento de Artilharia de Campo  
Qual foi o papel da Marinha Britânica na Guerra Francesa e Indiana?;Bloqueio de portos franceses e transporte de tropas  
Quem foi um dos comandantes franceses importantes durante a guerra?;Louis-Joseph de Montcalm  
Qual foi o resultado final da Guerra Francesa e Indiana?;Vitória britânica e expulsão dos franceses da América do Norte  
Qual foi a importância da captura de Montreal em 1760?;Marcou o fim da resistência francesa significativa na América do Norte
