pergunta;resposta
Wait, the example has "O que o ctenophora usa para nadar?;'pentes' - grupos de cílios" which is the same as the one I thought. So I need to make sure not to repeat. Let me check the facts again.
pergunta;resposta
Qual o nome comum para os ctenóforos?;geleias de pente
Como os ctenóforos se deslocam?;utilizando "pentes" formados por cílios
Qual é a principal característica morfológica dos ctenóforos?;a presença de "pentes" para natação
Qual é a dimensão máxima de um ctenóforo?;1,5 m (4 pés 11 polegadas)
Em que período geológico os ctenóforos apareceram no registro fóssil?;Cambriano
Qual é a classificação taxonômica dos ctenóforos?;filo
Qual é o tipo espécie oficial dos ctenóforos?;Mnemiopsis leidyi
Que classes são incluídas no grupo dos ctenóforos?;Tentaculata, Nuda, Scleroctenophora
Qual é a relação evolutiva entre ctenóforos e medusas?;são convergentes evolutivas, não filogeneticamente próximos
O que significa o termo "Ctenophora" em grego?;κτείς kteis 'comb' e φέρω pherō 'carregar'
