pergunta;resposta
Qual o nome científico do filo Ctenophora, derivado de termos gregos?;Ctenophora (do grego: κτείς kteis 'pente' e φέρω pherō 'portador')
Qual a característica distintiva dos Ctenophora que lhes confere o nome comum "carambolas-do-mar"?;A presença de pentes formados por grupos de cílios
Qual a principal diferença entre Ctenophora e Medusa, apesar de sua aparência superficialmente semelhante?;Ctenophora utilizam cílios para nadar, enquanto as medusas não.
Em que período geológico os Ctenophora apareceram no registro fóssil?;Cambriano
Qual o tamanho máximo dos Ctenophora adultos?;1,5 m de comprimento
O que significa a designação "cosmopolita" em relação à distribuição natural dos Ctenophora?;Presentes em águas oceânicas e estuarinas em todo o mundo.
Quais são as principais classes em que os Ctenophora são divididos?;Tentaculata, Nuda e Scleroctenophora
Quem foi o responsável pela classificação científica inicial do filo Ctenophora?;Eschscholtz, 1829
Além de "Comb jellies", qual outro nome comum é usado para se referir aos Ctenophora?;Carambolas-do-mar
Qual a função dos pentes formados por cílios nos Ctenophora?;Utilizam para nadar
