pergunta;resposta
O que é a construção na engenharia e arquitetura?;A execução de um projeto, seja de uma edificação ou obra de arte.
Qual termo é mais utilizado no Brasil para designar ampliação, inovação ou restauração de um imóvel?;Reforma
Qual das seguintes empresas tem a construção como produto?;COMSA EMTE
Qual empresa pertence à indústria da construção?;Langdon & Seah
Qual empresa possui hiperônimo Construction?;Impresa Pizzarotti
Qual das seguintes empresas atua na indústria da construção?;Sibur-RT
Qual é o dado associado a Construction?;839.1
Qual é o hiperônimo de Construction?;Process
Qual empresa pertence à divisão Construction?;Mainzeal
Qual empresa atua na indústria Construction?;Alfred McAlpine
