<think>
Okay, I need to generate 10 question-answer pairs about Ctenophora in Portuguese, following the user's instructions. Let me start by understanding the context. Ctenophora, also known as comb jellies, are marine invertebrates. They have distinctive features like cilia used for locomotion and a unique reproductive system.

First, I'll list key points from the context. Ctenophora have eight comb rows, they are predatory, have a complex life cycle with a polyp stage, use nematocysts (though some sources say they use colloblasts), have a radial symmetry, are found in all oceans, have asexual and sexual reproduction, some species are hermaphroditic, and they are important in marine ecosystems.

Now, I need to create varied questions covering different aspects. Let me start with the number of comb rows. Then move to their classification, locomotion, reproductive methods, life cycle stages, symmetry, habitat, unique features like colloblasts, ecological role, and hermaphroditism. I need to ensure each question is unique and answers are directly from the context. Also, check for correct Portuguese terms and avoid repetition. Let me make sure each answer is accurate and doesn't include extra information not in the context. Alright, that should cover 10 distinct questions.
</think>

pergunta;resposta
Quantos filetes de cílios possuem os ctenóforos?;Oito filetes de cílios.
Quais são as principais características dos ctenóforos?;Possuem cílios organizados em filetes, simetria radial e são predadores.
Como os ctenóforos se locomovem?;Usam cílios em filetes chamados de "filetes de cílios" para nadar.
Qual é a principal função dos filetes de cílios?;Proporcionar movimento através da água.
Os ctenóforos possuem uma fase larval?;Sim, possuem uma fase larval chamada de planula.
Como os ctenóforos se reproduzem?;Por reprodução sexuada e assexuada, dependendo da espécie.
Quais são as características do ciclo de vida dos ctenóforos?;Inclui uma fase de polipos e uma fase de medusa.
Os ctenóforos são encontrados em quais ambientes?;Em todos os oceanos do mundo, principalmente em águas costeiras.
Quais estruturas são responsáveis pela captura de presas nos ctenóforos?;Colloblastos, que são estruturas aderentes.
Qual é o papel ecológico dos ctenóforos?;Contribuem para o controle populacional de outras espécies marinhas.
