<think>
Okay, the user wants me to generate 10 pairs of questions and answers in CSV format based on the context provided. The context is "Normandos," which I assume refers to the Normans. Let me start by recalling what I know about the Normans.

First, I need to make sure each question is unique and covers different aspects. Let me brainstorm possible topics: origins, conquests, key figures, cultural impacts, military tactics, notable events, language influence, social structure, religious aspects, and legacy.

Wait, the user specified that the questions must be relevant to the context and have a single correct answer based on the content. Since the context is just "Normandos," I need to be careful not to assume too much. But I'll proceed with general knowledge about the Normans.

Let me list possible questions. For example, "Qual foi o principal motivo da invasão da Inglaterra pelos normandos?" The answer would be the claim to the English throne after the death of Edward the Confessor. Another question could be about the Battle of Hastings. Then, the Norman Conquest's impact on English language, like the introduction of French vocabulary.

I need to ensure that each answer is directly from the context. Since the context is minimal, I'll have to rely on general knowledge. But the user said to generate based on the provided context. Wait, the user provided the context as "Normandos" and nothing else. So maybe the context is just the term "Normandos," and the assistant is supposed to generate questions based on that? That seems limited. But maybe the user expects the assistant to have prior knowledge about the Normans.

In that case, I'll proceed with standard historical facts about the Normans. Let me check each question to ensure they are varied and cover different aspects. Avoid repetition. For example, one question about the Domesday Book, another about the feudal system, another about the Norman influence in Sicily, etc.

I need to make sure each answer is correct. Let me verify each point. The Battle of Hastings was in 1066, William the Conqueror, the Domesday Book was commissioned by him, the Norman influence on English language, the use of castles, the role of the Church, the transition from Anglo-Saxon to Norman rule, the impact on the English aristocracy, and the legacy in architecture.

Now, structure them into 10 pairs. Check for variety and that each answer is explicit or inferable. Avoid similar questions. For example, one about the invasion, another about the battle, another about the book, another about language, another about castles, another about the Church, another about the social structure, another about the legacy, another about the Norman influence in southern Italy, and another about the feudal system.

Double-check that each question is in Portuguese and the answers are accurate. Make sure the CSV format is correct with semicolons and no extra text. That should cover it.
</think>

pergunta;resposta
Quem foram os normandos?;Povos de origem viking que se estabeleceram na região da Normandia, na França, no século IX.
Qual foi o principal motivo da invasão da Inglaterra pelos normandos?;A disputa pelo trono inglês após a morte de Eduardo, o Confessor, sem herdeiro direto.
Em que ano ocorreu a Batalha de Hastings?;1066.
O que foi o Domesday Book?;Um censo detalhado feito pelos normandos para registrar propriedades e recursos na Inglaterra.
Como os normandos influenciaram o inglês?;Introduzindo termos franceses na língua, especialmente em áreas como direito, administração e culinária.
Qual foi o papel dos castelos na dominação normanda?;Eles serviam como centros de poder, defesa e controle sobre a população local.
O que aconteceu com a nobreza anglo-saxônica após a conquista normanda?;Muitos foram substituídos por nobres normandos, mas alguns mantiveram suas terras.
Qual foi a contribuição dos normandos para a arquitetura na Inglaterra?;A introdução de estruturas românicas, como igrejas e castelos, com elementos como arcos e torres.
Como os normandos governavam a Inglaterra?;Por meio de um sistema feudal, com o rei no topo e vassalos responsáveis por terras e tropas.
Qual foi o legado dos normandos na história da Inglaterra?;A formação de uma sociedade mais unificada, com influências culturais, linguísticas e políticas duradouras.
