pergunta;resposta
Quem foi o fundador da Dinastia Yuan?;朱元璋
Qual foi a capital da Dinastia Yuan?;北京
Qual foi o princípio de governo da Dinastia Yuan?;集权体制
A Dinastia Yuan era dividida em quais níveis administrativos principais?;省、州、县
Qual foi o impacto econômico principal da Dinastia Yuan?;促进农业发展和控制货币流通
Qual foi a religião dominante durante a Dinastia Yuan?;佛教
Quem era o Khan durante a Dinastia Yuan e que papel desempenhava?;可汗， exercendo poder político e militar
Qual foi o principal objetivo das reformas socio-econômicas da Dinastia Yuan?;estabilização da economia e redução de desigualdades
Quando terminou a Dinastia Yuan?;大约在1368年
Que título era usado por membros importantes da Dinastia Yuan?;帝王，用来称呼皇帝
Qual foi a época de governo da Dinastia Yuan?;大约从1271年到1368年
