pergunta;resposta
Qual o principal objetivo do Direito da União Europeia?;Promover a integração e a cooperação entre os Estados-Membros.
Quais são as fontes primárias do Direito da União Europeia?;Tratados, princípios gerais do direito e direitos fundamentais.
O que são os Tratados da União Europeia?;Acordos intergovernamentais que estabelecem as bases da União Europeia.
Qual o papel do Tribunal de Justiça da União Europeia?;Garantir a interpretação e aplicação uniforme do Direito da União Europeia.
O que é o princípio da primazia do Direito da União Europeia?;O Direito da União Europeia prevalece sobre o Direito interno dos Estados-Membros em caso de conflito.
O que são os regulamentos da União Europeia?;Atos legislativos de aplicação geral e obrigatórios em todos os seus elementos.
O que são as diretivas da União Europeia?;Atos legislativos que estabelecem um objetivo a ser alcançado pelos Estados-Membros, deixando-lhes liberdade na forma de implementação.
O que é o princípio da subsidiariedade?;A União Europeia age apenas se e na medida em que os objetivos da ação não possam ser suficientemente alcançados pelos Estados-Membros.
Qual o significado de livre circulação na União Europeia?;Permite a livre movimentação de pessoas, bens, serviços e capitais entre os Estados-Membros.
O que são os fundos estruturais e de investimento da União Europeia?;Instrumentos financeiros que visam reduzir as disparidades regionais e promover o desenvolvimento económico.
