pergunta;resposta  
Qual é a capital de Victoria?;Melbourne  
Quando foi oficialmente estabelecida a colônia de Victoria?;1851  
Qual é a classificação do PIB de Victoria na Austrália?;segundo  
Quantas cadeiras possui Victoria na Câmara dos Representantes da Austrália?;38  
Qual cidade em Victoria é chamada de capital esportiva da Austrália?;Melbourne  
Quem é o atual primeiro-ministro de Victoria?;Daniel Andrews  
Qual é o maior estádio da Austrália?;Melbourne Cricket Ground  
Qual é a universidade mais antiga de Victoria?;Universidade de Melbourne  
Qual evento está localizado em Victoria e envolve ciclismo?;Great Victorian Bike Ride  
Qual é a densidade populacional de Victoria?;28
