```csv
pergunta;resposta
Quem é conhecido por desenvolver o conceito de comutação de pacotes?;Paul Baran
O que Donald Davies contribuiu para a comutação de pacotes?;Davies é creditado por cunhar o nome moderno de comutação de pacotes e inspirar várias redes de comutação de pacotes na Europa
Qual é uma vantagem da comutação de pacotes sobre a comutação de circuitos?;A comutação de pacotes otimiza o uso da largura de banda da rede, minimizando a latência e aumentando a robustez da comunicação.
O que caracteriza a comutação sem ligação (datagrama)?;Os pacotes são encaminhados independentemente, oferecendo flexibilidade e robustez superiores
Qual exemplo é dado para a comutação de pacotes sem ligação?;endereço IP
O que é uma desvantagem da comutação de pacotes em relação à comutação de circuitos?;A comutação de pacotes apresenta maior variação na qualidade de serviço e introduz jitter e atrasos vários.
Qual técnica é utilizada para otimizar os recursos na comutação de pacotes?;Técnicas de multiplexagem temporal estatística
O que Sharla Boehm estudou academicamente?;Sharla Boehm estudou acadêmicamente sobre comutação de pacotes
Quem também contribuiu para o desenvolvimento da comutação de pacotes além de Donald Davies e Paul Baran?;W. David Sincoskie
Qual é uma técnica de comutação de pacotes com ligação?;ATM (comutação de células)
```
