pergunta;resposta
Vou começar listando as perguntas identificadas e depois associá-las às respostas correspondentes. É importante manter cada par "pergunta;resposta" de forma clara e concisa, sem erros.
1. Que conceito os filósofos da antiguidade usavam para estudar máquinas simples?;força  
2. Qual era a crença de que manter o movimento exigia força?;erro fundamental  
3. Quem possuía matemática matemática?;Sir Isaac Newton  
4. Quantas centenas anos levou para melhorar as leis de movimento de Sir Isaac Newton?;quase trezentos anos.  
5. Quem desenvolveu a teoria da relatividade?;Einstein  
6. O que a física de partículas fez para descrever as forças subatômicas?;Modelo Padrão  
7. Qais são as partículas trocadas previstas pelo modelo padrão?;bósons de bitola  
8. Qual é a interação principal mais forte?;forte,  
9. Qual é a interação principal mais fraca?;gravitacional.  
10. Qais são as expressões das forças fracas e eletromáticas?;interação eletrofraca
